subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
854,1,28,3,16,3,50,4,28,4,0.56,0.14,0.11,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.57,0.38,1.12,0.75,0.11,0.50,0.18,0.11,0.29
881,1,37,5,23,5,50,5,25,5,0.50,0.20,0.14,0.29,0.57,0.53,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.92,0.86,5.14,1.60,0.24,0.92,0.24,0.00,0.24
732,1,35,5,18,4,50,7,22,6,0.44,0.27,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.82,1.00,3.00,1.22,0.14,0.82,0.23,0.05,0.27
902,1,30,4,19,4,50,4,26,4,0.52,0.15,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.73,0.83,4.17,1.44,0.19,0.62,0.23,0.00,0.23
907,1,35,5,21,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,0.75,2.25,1.06,0.12,0.73,0.19,0.08,0.27
862,1,40,6,25,6,50,6,30,6,0.60,0.20,0.15,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.83,1.00,6.00,1.73,0.20,0.62,0.23,0.13,0.37
762,1,40,3,27,3,50,3,29,3,0.58,0.10,0.07,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.93,1.00,10.00,2.24,0.34,0.80,0.14,0.17,0.31
909,1,31,5,18,5,50,6,27,6,0.54,0.22,0.16,0.10,0.10,0.22,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.67,0.60,3.60,1.34,0.22,0.70,0.11,0.07,0.19
715,1,39,9,24,9,50,10,26,10,0.52,0.38,0.23,0.38,1.12,0.75,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.92,1.00,8.00,2.00,0.31,0.92,0.12,0.08,0.19
884,1,37,10,24,10,50,10,27,10,0.54,0.37,0.27,0.50,1.50,0.87,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.83,4.17,1.44,0.19,0.85,0.19,0.11,0.30
709,1,39,3,24,3,50,4,30,4,0.60,0.13,0.08,0.12,0.12,0.25,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.80,1.00,8.00,2.00,0.27,0.75,0.17,0.00,0.17
800,1,32,7,18,6,50,7,25,6,0.50,0.24,0.22,0.22,0.44,0.47,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.72,0.78,5.44,1.65,0.28,0.64,0.12,0.04,0.16
628,1,35,7,19,7,50,8,25,8,0.50,0.32,0.20,0.20,0.20,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.76,0.60,1.80,0.95,0.12,0.71,0.20,0.04,0.24
871,1,37,5,23,5,50,5,25,5,0.50,0.20,0.14,0.29,0.57,0.53,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.92,1.00,7.00,1.87,0.28,0.82,0.16,0.12,0.28
700,1,38,3,26,3,50,3,31,3,0.62,0.10,0.08,0.14,0.14,0.27,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.84,0.86,5.14,1.60,0.19,0.76,0.16,0.06,0.23
594,1,34,4,20,4,50,4,26,4,0.52,0.15,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.77,0.75,4.50,1.50,0.23,0.73,0.15,0.08,0.23
510,1,34,4,21,4,50,4,27,4,0.54,0.15,0.12,0.25,0.25,0.35,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.78,1.00,4.00,1.41,0.15,0.75,0.15,0.04,0.19
611,1,40,11,22,10,50,11,26,10,0.52,0.38,0.28,0.50,1.00,0.71,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.85,0.75,2.25,1.06,0.12,0.80,0.23,0.04,0.27
687,1,35,8,21,8,50,8,27,8,0.54,0.30,0.23,0.29,0.57,0.53,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.71,3.57,1.34,0.19,0.67,0.26,0.04,0.30
527,1,33,5,21,5,50,6,27,6,0.54,0.22,0.15,0.22,0.44,0.47,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.78,0.78,5.44,1.65,0.26,0.75,0.22,0.11,0.33
660,1,40,6,23,6,50,8,29,8,0.58,0.28,0.15,0.14,0.14,0.27,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.79,0.86,5.14,1.60,0.21,0.86,0.17,0.03,0.21
576,1,31,3,18,3,50,4,28,4,0.56,0.14,0.10,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.64,1.00,4.00,1.41,0.14,0.50,0.14,0.07,0.21
775,1,27,6,16,6,50,8,27,8,0.54,0.30,0.22,0.11,0.11,0.24,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.59,0.67,4.00,1.41,0.22,0.50,0.11,0.04,0.15
838,1,37,5,23,5,50,5,28,5,0.56,0.18,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,0.86,5.14,1.60,0.21,0.70,0.29,0.07,0.36
675,1,33,3,17,3,50,4,25,4,0.50,0.16,0.09,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.68,0.75,4.50,1.50,0.24,0.64,0.08,0.00,0.08
551,1,37,10,26,10,50,10,29,10,0.58,0.34,0.27,0.25,0.50,0.50,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.90,0.88,6.12,1.75,0.24,0.92,0.17,0.10,0.28
820,1,36,3,19,3,50,3,27,3,0.54,0.11,0.08,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.70,0.67,1.33,0.82,0.07,0.65,0.19,0.04,0.22
797,1,33,11,22,11,50,13,31,13,0.62,0.42,0.33,0.20,0.40,0.45,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.71,0.70,4.90,1.57,0.23,0.75,0.06,0.06,0.13
596,1,36,6,23,6,50,6,27,6,0.54,0.22,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,0.80,3.20,1.26,0.15,0.79,0.26,0.04,0.30
878,1,37,5,23,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.88,1.00,4.00,1.41,0.15,0.77,0.27,0.08,0.35
706,1,30,4,18,4,50,4,27,4,0.54,0.15,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.67,0.80,3.20,1.26,0.15,0.65,0.11,0.04,0.15
809,1,34,5,21,5,50,5,25,5,0.50,0.20,0.15,0.33,0.67,0.58,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.84,1.00,6.00,1.73,0.24,0.73,0.16,0.00,0.16
724,1,35,4,21,4,50,5,25,5,0.50,0.20,0.11,0.17,0.17,0.29,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.84,1.00,6.00,1.73,0.24,0.79,0.16,0.04,0.20
874,1,39,8,23,7,50,9,28,8,0.56,0.29,0.21,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.82,0.80,6.40,1.79,0.29,0.82,0.21,0.00,0.21
561,1,31,4,22,4,50,5,32,5,0.64,0.16,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.69,0.56,2.78,1.18,0.16,0.88,0.22,0.12,0.34
735,1,37,6,21,6,50,6,27,6,0.54,0.22,0.16,0.40,0.80,0.63,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.78,1.00,5.00,1.58,0.19,0.67,0.15,0.11,0.26
796,1,28,5,18,5,50,8,28,8,0.56,0.29,0.18,0.20,0.20,0.32,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.64,0.60,1.80,0.95,0.11,0.67,0.18,0.07,0.25
605,1,25,4,16,4,50,8,26,8,0.52,0.31,0.16,0.00,0.00,0.00,25,25,25.00,25.00,0.50,0.50,2.50,3.54,0.82,9.59,0.62,0.71,3.57,1.34,0.19,0.50,0.12,0.08,0.19
739,1,39,8,22,8,50,11,27,11,0.54,0.41,0.21,0.33,0.33,0.41,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.81,1.00,3.00,1.22,0.11,0.77,0.22,0.11,0.33
760,1,35,6,19,6,50,7,26,7,0.52,0.27,0.17,0.29,0.57,0.53,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.73,0.57,2.29,1.07,0.15,0.71,0.15,0.04,0.19
860,1,23,2,13,2,50,3,23,3,0.46,0.13,0.09,0.00,0.00,0.00,23,23,23.00,23.00,0.46,0.46,2.30,3.25,0.80,8.56,0.57,0.50,2.00,1.00,0.17,0.56,0.17,0.00,0.17
816,1,37,4,20,4,50,5,25,5,0.50,0.20,0.11,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.80,0.75,4.50,1.50,0.24,0.75,0.20,0.00,0.20
824,1,35,8,23,8,50,9,29,9,0.58,0.31,0.23,0.33,0.67,0.58,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,6.00,1.73,0.21,0.71,0.28,0.00,0.28
578,1,33,5,18,5,50,7,26,7,0.52,0.27,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.69,1.00,3.00,1.22,0.12,0.58,0.15,0.15,0.31
711,1,45,7,28,7,50,7,29,7,0.58,0.24,0.16,0.00,0.00,0.00,45,45,45.00,45.00,0.90,0.90,4.50,6.36,0.97,63.08,0.97,1.00,9.00,2.12,0.31,0.92,0.17,0.07,0.24
633,1,42,6,24,6,50,6,27,6,0.54,0.22,0.14,0.14,0.14,0.27,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.89,1.00,7.00,1.87,0.26,0.86,0.11,0.07,0.19
757,1,36,8,23,7,50,8,28,7,0.56,0.25,0.22,0.25,0.25,0.35,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,4.00,1.41,0.14,0.81,0.14,0.11,0.25
752,1,32,3,21,3,50,3,31,3,0.62,0.10,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.68,0.57,2.29,1.07,0.13,0.63,0.10,0.06,0.16
899,1,37,5,20,4,50,6,24,4,0.48,0.17,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,0.86,5.14,1.60,0.25,0.75,0.08,0.12,0.21
513,1,30,2,14,2,50,3,22,3,0.44,0.14,0.07,0.25,0.50,0.50,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.64,0.75,4.50,1.50,0.27,0.50,0.05,0.05,0.09
639,1,36,8,22,8,50,9,26,9,0.52,0.35,0.22,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,0.75,2.25,1.06,0.12,0.79,0.23,0.08,0.31
826,1,34,4,21,4,50,5,29,5,0.58,0.17,0.12,0.25,0.25,0.35,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.72,1.00,4.00,1.41,0.14,0.63,0.14,0.03,0.17
922,1,30,6,20,6,50,8,29,8,0.58,0.28,0.20,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.69,1.00,2.00,1.00,0.07,0.62,0.24,0.14,0.38
595,1,34,6,18,5,50,7,26,6,0.52,0.23,0.18,0.33,0.67,0.58,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.69,0.67,2.67,1.15,0.15,0.50,0.23,0.12,0.35
795,1,35,7,21,7,50,8,27,8,0.54,0.30,0.20,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.75,2.25,1.06,0.11,0.71,0.22,0.07,0.30
599,1,28,3,17,3,50,4,26,4,0.52,0.15,0.11,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.65,0.75,2.25,1.06,0.12,0.64,0.19,0.04,0.23
905,1,36,1,19,1,50,1,22,1,0.44,0.05,0.03,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,1.00,5.00,1.58,0.23,0.80,0.23,0.05,0.27
763,1,43,7,28,7,50,8,31,8,0.62,0.26,0.16,0.12,0.12,0.25,43,43,43.00,43.00,0.86,0.86,4.30,6.08,0.96,44.07,0.90,1.00,8.00,2.00,0.26,0.85,0.13,0.16,0.29
505,1,32,4,20,4,50,4,24,4,0.48,0.17,0.12,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.83,1.00,3.00,1.22,0.12,0.71,0.29,0.00,0.29
821,1,31,5,18,4,50,5,25,4,0.50,0.16,0.16,0.22,0.44,0.47,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.72,0.78,5.44,1.65,0.28,0.50,0.20,0.04,0.24
784,1,34,4,17,4,50,4,24,4,0.48,0.17,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.71,0.62,3.12,1.25,0.21,0.73,0.12,0.04,0.17
558,1,31,4,15,3,50,7,21,5,0.42,0.24,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.71,0.86,5.14,1.60,0.29,0.56,0.14,0.05,0.19
533,1,38,5,21,4,50,5,24,4,0.48,0.17,0.13,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.88,0.75,4.50,1.50,0.25,0.83,0.25,0.17,0.42
583,1,32,7,22,7,50,10,28,10,0.56,0.36,0.22,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.79,1.00,4.00,1.41,0.14,0.73,0.14,0.11,0.25
692,1,36,3,22,3,50,3,29,3,0.58,0.10,0.08,0.11,0.11,0.24,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,0.89,7.11,1.89,0.28,0.57,0.21,0.00,0.21
811,1,28,6,17,5,50,6,25,5,0.50,0.20,0.21,0.17,0.17,0.29,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.68,0.67,2.67,1.15,0.16,0.60,0.12,0.04,0.16
917,1,32,4,16,4,50,7,22,7,0.44,0.32,0.12,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.73,1.00,3.00,1.22,0.14,0.67,0.09,0.05,0.14
582,1,33,6,18,5,50,11,22,8,0.44,0.36,0.18,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.82,0.75,2.25,1.06,0.14,0.90,0.23,0.05,0.27
683,1,34,6,23,6,50,7,29,7,0.58,0.24,0.18,0.11,0.11,0.24,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,0.78,5.44,1.65,0.24,0.70,0.10,0.21,0.31
555,1,40,6,22,6,50,6,27,6,0.54,0.22,0.15,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.81,0.80,3.20,1.26,0.15,0.67,0.26,0.11,0.37
652,1,38,2,21,2,50,2,27,2,0.54,0.07,0.05,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.78,0.86,5.14,1.60,0.22,0.75,0.15,0.07,0.22
748,1,36,7,22,7,50,7,26,7,0.52,0.27,0.19,0.14,0.14,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,0.86,5.14,1.60,0.23,0.75,0.19,0.08,0.27
549,1,36,4,24,4,50,4,28,4,0.56,0.14,0.11,0.12,0.12,0.25,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.88,6.12,1.75,0.25,0.91,0.18,0.07,0.25
552,1,36,4,24,4,50,6,29,6,0.58,0.21,0.11,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,5.00,1.58,0.17,0.86,0.21,0.07,0.28
511,1,38,7,24,7,50,7,27,7,0.54,0.26,0.18,0.11,0.11,0.24,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.89,0.89,7.11,1.89,0.30,0.85,0.15,0.04,0.19
676,1,39,5,24,5,50,5,30,5,0.60,0.17,0.13,0.29,0.57,0.53,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.80,1.00,7.00,1.87,0.23,0.64,0.10,0.17,0.27
698,1,36,9,25,9,50,9,30,9,0.60,0.30,0.25,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,0.75,2.25,1.06,0.10,0.78,0.23,0.03,0.27
659,1,36,9,23,8,50,10,28,9,0.56,0.32,0.25,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,4.00,1.41,0.14,0.76,0.18,0.04,0.21
891,1,31,3,19,3,50,4,27,4,0.54,0.15,0.10,0.11,0.11,0.24,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.70,1.00,9.00,2.12,0.33,0.45,0.15,0.04,0.19
721,1,38,6,25,6,50,6,29,6,0.58,0.21,0.16,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.86,0.67,2.67,1.15,0.14,0.82,0.31,0.10,0.41
691,1,31,4,15,4,50,8,23,8,0.46,0.35,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,1.00,3.00,1.22,0.13,0.64,0.17,0.00,0.17
644,1,35,5,18,5,50,7,29,7,0.58,0.24,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.62,1.00,5.00,1.58,0.17,0.55,0.14,0.10,0.24
682,1,31,3,20,3,50,3,29,3,0.58,0.10,0.10,0.14,0.14,0.27,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.69,0.57,2.29,1.07,0.14,0.64,0.28,0.03,0.31
616,1,30,4,19,4,50,4,26,4,0.52,0.15,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.73,0.67,1.33,0.82,0.08,0.73,0.27,0.08,0.35
529,1,34,3,20,3,50,3,23,3,0.46,0.13,0.09,0.25,0.25,0.35,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.87,0.75,2.25,1.06,0.13,1.00,0.22,0.17,0.39
850,1,37,3,19,3,50,3,26,3,0.52,0.12,0.08,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.73,0.80,3.20,1.26,0.15,0.77,0.19,0.04,0.23
908,1,35,5,22,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.85,1.00,7.00,1.87,0.27,0.71,0.15,0.04,0.19
799,1,32,3,17,3,50,5,29,5,0.58,0.17,0.09,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.59,0.50,1.50,0.87,0.10,0.47,0.24,0.03,0.28
918,1,35,6,20,6,50,6,25,6,0.50,0.24,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.80,1.00,4.00,1.41,0.16,0.69,0.20,0.12,0.32
609,1,36,6,19,5,50,6,25,5,0.50,0.20,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,0.67,1.33,0.82,0.08,0.67,0.28,0.12,0.40
813,1,35,4,23,4,50,4,29,4,0.58,0.14,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,0.83,4.17,1.44,0.17,0.79,0.10,0.00,0.10
772,1,37,8,24,8,50,9,28,9,0.56,0.32,0.22,0.40,0.80,0.63,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,5.00,1.58,0.18,0.86,0.21,0.04,0.25
776,1,34,6,20,6,50,9,26,8,0.52,0.31,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.77,1.00,3.00,1.22,0.12,0.67,0.15,0.12,0.27
623,1,30,5,19,5,50,5,27,5,0.54,0.19,0.17,0.10,0.10,0.22,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.70,0.70,4.90,1.57,0.26,0.62,0.07,0.07,0.15
823,1,36,4,21,4,50,4,26,4,0.52,0.15,0.11,0.25,0.50,0.50,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.81,1.00,8.00,2.00,0.31,0.82,0.12,0.08,0.19
802,1,39,6,24,6,50,7,26,7,0.52,0.27,0.15,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.92,1.00,6.00,1.73,0.23,0.92,0.19,0.04,0.23
861,1,39,10,23,9,50,10,27,9,0.54,0.33,0.26,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.85,0.75,2.25,1.06,0.11,0.87,0.22,0.04,0.26
722,1,36,5,19,5,50,5,23,5,0.46,0.22,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,4.00,1.41,0.17,0.83,0.22,0.04,0.26
667,1,40,9,27,9,50,9,29,9,0.58,0.31,0.23,0.25,0.25,0.35,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.93,1.00,4.00,1.41,0.14,0.92,0.38,0.00,0.38
726,1,37,6,23,6,50,9,28,9,0.56,0.32,0.16,0.22,0.44,0.47,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,1.00,9.00,2.12,0.32,0.75,0.14,0.04,0.18
766,1,36,8,23,8,50,8,27,8,0.54,0.30,0.22,0.43,1.29,0.80,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.85,1.00,7.00,1.87,0.26,0.86,0.11,0.07,0.19
544,1,34,5,22,5,50,5,28,5,0.56,0.18,0.15,0.22,0.44,0.47,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,0.67,4.00,1.41,0.21,0.75,0.11,0.14,0.25
856,1,37,4,22,4,50,4,27,4,0.54,0.15,0.11,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,0.80,3.20,1.26,0.15,0.75,0.26,0.11,0.37
536,1,29,2,15,2,50,3,23,3,0.46,0.13,0.07,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.65,0.75,2.25,1.06,0.13,0.67,0.09,0.00,0.09
787,1,31,2,17,2,50,2,26,2,0.52,0.08,0.06,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,0.60,1.80,0.95,0.12,0.55,0.19,0.15,0.35
523,1,38,8,22,7,50,8,30,7,0.60,0.23,0.21,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.73,0.88,6.12,1.75,0.23,0.54,0.23,0.03,0.27
723,1,35,5,20,5,50,5,24,5,0.48,0.21,0.14,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,0.83,4.17,1.44,0.21,0.77,0.12,0.08,0.21
863,1,37,5,24,5,50,5,28,5,0.56,0.18,0.14,0.14,0.14,0.27,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,7.00,1.87,0.25,0.83,0.21,0.04,0.25
892,1,30,4,20,4,50,5,29,5,0.58,0.17,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.69,0.67,2.67,1.15,0.14,0.64,0.17,0.10,0.28
834,1,25,4,16,4,50,5,28,5,0.56,0.18,0.16,0.20,0.40,0.45,25,25,25.00,25.00,0.50,0.50,2.50,3.54,0.82,9.59,0.57,0.60,3.60,1.34,0.21,0.55,0.11,0.04,0.14
617,1,35,9,20,8,50,11,24,10,0.48,0.42,0.26,0.33,0.67,0.58,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,6.00,1.73,0.25,0.73,0.21,0.04,0.25
585,1,42,11,28,10,50,11,30,10,0.60,0.33,0.26,0.40,0.80,0.63,42,42,42.00,42.00,0.84,0.84,4.20,5.94,0.96,38.12,0.93,1.00,5.00,1.58,0.17,0.91,0.33,0.10,0.43
685,1,31,5,17,5,50,7,26,7,0.52,0.27,0.16,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.65,0.50,0.50,0.50,0.04,0.50,0.31,0.08,0.38
833,1,33,6,20,6,50,6,27,6,0.54,0.22,0.18,0.25,0.50,0.50,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.74,0.75,4.50,1.50,0.22,0.71,0.11,0.07,0.19
836,1,37,7,23,7,50,8,27,8,0.54,0.30,0.19,0.17,0.17,0.29,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,1.00,6.00,1.73,0.22,0.83,0.22,0.07,0.30
830,1,35,6,21,5,50,7,29,6,0.58,0.21,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.72,1.00,6.00,1.73,0.21,0.56,0.14,0.10,0.24
737,1,36,6,24,6,50,6,29,6,0.58,0.21,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.83,1.00,6.00,1.73,0.21,0.62,0.28,0.07,0.34
858,1,36,6,24,6,50,7,30,7,0.60,0.23,0.17,0.25,0.25,0.35,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.80,1.00,4.00,1.41,0.13,0.71,0.23,0.10,0.33
670,1,37,5,22,5,50,5,27,5,0.54,0.19,0.14,0.20,0.20,0.32,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,1.00,5.00,1.58,0.19,0.73,0.19,0.07,0.26
